Channel Name,Video Title,Comment,Sentiment
MrBeast,Giving 1000 Phones Away,I&#39;m from 🇱🇹 lithuania,Neutral
MrBeast,Giving 1000 Phones Away,LISTO,Neutral
MrBeast,Giving 1000 Phones Away,Me in indonesia,Neutral
MrBeast,Giving 1000 Phones Away,😂😂😮😂😅❤😊❤,Positive
MrBeast,Giving 1000 Phones Away,مستر بين الناس في تليفون انا وصاحبي بس يا ريت يكون ايفون انا من مصر,Neutral
MrBeast,Giving 1000 Phones Away,Wow,Neutral
MrBeast,Giving 1000 Phones Away,❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉,Positive
MrBeast,Giving 1000 Phones Away,😊😊,Neutral
MrBeast,Giving 1000 Phones Away,Мы уже подписались я живу в 🇷🇺.,Neutral
MrBeast,Giving 1000 Phones Away,Sz sdh kk,Neutral
MrBeast,Giving 1000 Phones Away,SISI LO I SE,Neutral
MrBeast,Giving 1000 Phones Away,666Hii,Neutral
MrBeast,Giving 1000 Phones Away,❤❤❤🎉,Positive
MrBeast,Giving 1000 Phones Away,🎉,Neutral
MrBeast,Giving 1000 Phones Away,Eu também quero só que eu moro no Brasil,Neutral
MrBeast,Giving 1000 Phones Away,Sir,Neutral
MrBeast,Giving 1000 Phones Away,🇧🇩,Neutral
MrBeast,Giving 1000 Phones Away,😢😂😂,Negative
MrBeast,Giving 1000 Phones Away,🙏🙏🙏🙏🙏🙏🙏🙏🙏,Neutral
MrBeast,Giving 1000 Phones Away,❤❤❤❤❤,Positive
MrBeast,Giving 1000 Phones Away,Indian delivery in,Neutral
MrBeast,Giving 1000 Phones Away,Aku udah lama suscribe kenapa tidak dapat,Neutral
MrBeast,Giving 1000 Phones Away,Ken ai get 1,Neutral
MrBeast,Giving 1000 Phones Away,667😅😅😅😅😅,Neutral
MrBeast,Giving 1000 Phones Away,Yo porfa tesigo,Neutral
MrBeast,Giving 1000 Phones Away,Hotovo,Neutral
MrBeast,Giving 1000 Phones Away,🎉🎉🎉🎉🎉,Neutral
MrBeast,Giving 1000 Phones Away,Jesús arcangel,Neutral
MrBeast,Giving 1000 Phones Away,Me bro 😢😢😢😢,Negative
MrBeast,Giving 1000 Phones Away,mrbeast eu moro em braisilia prédio rio Paraná da samambaia 301 conjunto 1 lote 6,Neutral
MrBeast,Giving 1000 Phones Away,Cecilia ❤😊 teamo<br>Si,Positive
MrBeast,Giving 1000 Phones Away,Iridirilwnfmdmdfnemweiemfnf9dnsw,Neutral
MrBeast,Giving 1000 Phones Away,‏ I am Arab,Neutral
MrBeast,Giving 1000 Phones Away,❤❤😂❤❤❤❤❤❤❤❤,Positive
MrBeast,Giving 1000 Phones Away,and I wrote to you,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Let me know what record I should go for next,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,😂😂😂😂😂😂😂😂😂,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Ow 🤕 your head!😢❤,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Nomiga tegsa sinib ketururarkande,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,😱😱😱😱😱 omg,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Hacker ha hacker,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Das sind Zucker Glas Flaschen,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Gw coba mala kpla nya yg pecah,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,45,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Τελικά μιλάς αγγλικά η ελληνικα;,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,:),Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Мистер бист это опасно ты мог бы пострадать 😢,Negative
MrBeast,Bottle Head Smashing World Record Attempt!,мистер вдв,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,❤😂,Positive
MrBeast,Bottle Head Smashing World Record Attempt!,Mister bis.     Tamo,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,الله❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive
MrBeast,Bottle Head Smashing World Record Attempt!,আমার মনে হয় চিনি বেশি লেগেছে। 😅,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Essas garrafas eram de doces,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,O şüşe diğil,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,😵😣😮,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,البتث2قلونت,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,🍫,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Onlar şeker,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Ek chocolate hai I chocolate ka bhara hua hai,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Uzbek<br>Sils<br>❤❤,Positive
MrBeast,Bottle Head Smashing World Record Attempt!,😮😮😮😮😅,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,😭🙏,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Comnon,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Русские есть????,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Crl7,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,😊😮😮,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,🤩🥳,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Un menteur😡,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Durasek😂,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,😢😢😢😢😢😢😢😢😢😢😢,Negative
MrBeast,Bottle Head Smashing World Record Attempt!,100M,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,هذه زجاجه الحلوى,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Aaaaaaaaah,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Sugar bottles 😂,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,sugar glass,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Это сахарные бутылки,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,❤❤❤❤,Positive
MrBeast,Bottle Head Smashing World Record Attempt!,😂,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,🗡️🇮🇩🇯🇵,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,bottles of sugar can be eaten,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,🤕🤕🤕,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Garrafas falsas não caiam,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Nooo,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Glass❌<br><br>Drugar✅,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,😊😊❤,Positive
MrBeast,Bottle Head Smashing World Record Attempt!,🤕🤕😧,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Kẹo đường,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,@aziz estetni taniganlar bormi 🤣😂,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,داش به خودت آسیب نزن,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Shabir,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,You failed MrBeast,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Nooooo<br>😢,Negative
MrBeast,Bottle Head Smashing World Record Attempt!,45botle cool.,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,😮,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Apakah itu tidak sakit‽?,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Bro uzbekcha gapiryabsizmi🇺🇿,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,"Misterbis, can you speak Indonesian?",Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,❤,Positive
MrBeast,Bottle Head Smashing World Record Attempt!,😢❤,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,itu mah permen,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,itu permen kan,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,❤,Positive
MrBeast,Bottle Head Smashing World Record Attempt!,😢😢😢😢😢😢😢😢😮😮😮😮😮,Negative
MrBeast,Bottle Head Smashing World Record Attempt!,OK ❤❤❤❤❤❤❤❤❤,Positive
MrBeast,Bottle Head Smashing World Record Attempt!,:)),Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Bu muz,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,No why?!,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Это сахарные бутылки😂,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Samsung?,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Itu gula😂😂,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Omg 😱,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,That sugar,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,❤,Positive
MrBeast,Bottle Head Smashing World Record Attempt!,😂😂😂😂,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,O,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Me beast comento en el video de fede vigevani,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,😅😅😅😅,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,❤❤❤❤❤❤,Positive
MrBeast,Bottle Head Smashing World Record Attempt!,Sebelum tenguk itu gula,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,You are crazy 😜,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,😅😅😅,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Sv bien ta tête,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,1÷3=63,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,sugar bottles,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,I am here,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,pena😢,Negative
MrBeast,Bottle Head Smashing World Record Attempt!,✅,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,❤❤❤😊,Positive
MrBeast,Bottle Head Smashing World Record Attempt!,স্যার আমি আলভী রহমান বাংলাদেশ থেকে বলছি স্যার আমাদের অবস্থা খুবই খারাব,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,The bottles are made of sugar?,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,Thank you,Positive
MrBeast,Bottle Head Smashing World Record Attempt!,Courage mon pauvre,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,to není doopravdický sklo,Neutral
MrBeast,Bottle Head Smashing World Record Attempt!,❤😮😮,Positive
MrBeast,"Protect The Yacht, Keep It!",This is our final “Protect” video! Got some new original concepts coming up soon that will blow your minds  :D,Neutral
MrBeast,"Protect The Yacht, Keep It!","<a href=""https://www.youtube.com/watch?v=F6PqxbvOCUI"">0:00</a>",Neutral
MrBeast,"Protect The Yacht, Keep It!",Can I have a free Lotus Elise S2 (orange) for free?,Neutral
MrBeast,"Protect The Yacht, Keep It!",حبيبي. 💪💪💪💪💪💪🇦🇱🇦🇱🇦🇲🇦🇴,Neutral
MrBeast,"Protect The Yacht, Keep It!",Soy maximiliano<br>😅😅😅❤,Positive
MrBeast,"Protect The Yacht, Keep It!",Jimi   quiero  a paracer   en un  video,Neutral
MrBeast,"Protect The Yacht, Keep It!",money 🤑🤑🤑💰,Neutral
MrBeast,"Protect The Yacht, Keep It!",😮,Neutral
MrBeast,"Protect The Yacht, Keep It!",Kok bisa bahasa Indonesia ya,Neutral
MrBeast,"Protect The Yacht, Keep It!",Yes,Neutral
MrBeast,"Protect The Yacht, Keep It!",امنيت حياتي أن أشارك معكم ❤❤❤,Positive
MrBeast,"Protect The Yacht, Keep It!",Love from Bangladesh 🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩,Positive
MrBeast,"Protect The Yacht, Keep It!",The containers should be filled with sand or soil,Neutral
MrBeast,"Protect The Yacht, Keep It!",Why you are touching your peivet part with your hand,Neutral
MrBeast,"Protect The Yacht, Keep It!",كنو مافي الا انا عربي هنا 😂,Neutral
MrBeast,"Protect The Yacht, Keep It!",Imran Khan ❤,Positive
MrBeast,"Protect The Yacht, Keep It!",Jaat 16*8 Khalnayak,Neutral
MrBeast,"Protect The Yacht, Keep It!",I want to come to your challenge.,Neutral
MrBeast,"Protect The Yacht, Keep It!",I want to come to your challenge.,Neutral
MrBeast,"Protect The Yacht, Keep It!",อยากเล่นด้วย,Neutral
MrBeast,"Protect The Yacht, Keep It!",สุดยอด มันส์ มากๆ,Neutral
MrBeast,"Protect The Yacht, Keep It!",Mere ko 20000 ka jarurat hai,Neutral
MrBeast,"Protect The Yacht, Keep It!",설마 여기에 신기전이 나올줄이야 ㅋㅋㅋㅋㅋ,Neutral
MrBeast,"Protect The Yacht, Keep It!",😂,Neutral
MrBeast,"Protect The Yacht, Keep It!",I have the commission of these I don&#39;t want to have but I thought I had to,Neutral
MrBeast,"Protect The Yacht, Keep It!",Free Palestine 🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸,Neutral
MrBeast,"Protect The Yacht, Keep It!",I love mister beast,Positive
MrBeast,"Protect The Yacht, Keep It!",❤❤❤❤❤❤❤❤❤❤,Positive
MrBeast,"Protect The Yacht, Keep It!",New sub❤,Positive
MrBeast,"Protect The Yacht, Keep It!",???????,Neutral
MrBeast,"Protect The Yacht, Keep It!",...,Neutral
MrBeast,"Protect The Yacht, Keep It!",Bloooooons,Neutral
MrBeast,"Protect The Yacht, Keep It!",บลูนทาวเวอร์ดีเฟนซ์หก,Neutral
MrBeast,"Protect The Yacht, Keep It!",❤❤❤,Positive
MrBeast,"Protect The Yacht, Keep It!",❤❤,Positive
MrBeast,"Protect The Yacht, Keep It!",The ww2 vet sleeping nearby:,Neutral
MrBeast,"Protect The Yacht, Keep It!",Mister bist como cara le isiste para tener dinero,Neutral
MrBeast,"Protect The Yacht, Keep It!",Misterbis yo  te quiero conocerte de que país eres😎👍👍😉,Neutral
MrBeast,"Protect The Yacht, Keep It!",I wouldve packed the containers with sandbangs,Neutral
MrBeast,"Protect The Yacht, Keep It!",🪖.          <br>👫,Neutral
MrBeast,"Protect The Yacht, Keep It!",I love,Positive
MrBeast,"Protect The Yacht, Keep It!",Are you serious?,Neutral
MrBeast,"Protect The Yacht, Keep It!",🔥🔥🔥🔥🔥🔥,Neutral
MrBeast,"Protect The Yacht, Keep It!",I wont to work with you,Neutral
MrBeast,"Protect The Yacht, Keep It!","<a href=""https://www.youtube.com/watch?v=F6PqxbvOCUI&amp;t=160"">2:40</a> finding Nemo ahh bomb💀💀😭",Neutral
MrBeast,"Protect The Yacht, Keep It!",😮কিভাবে জয়েন হবে একানে আমি ও হতে ছায়,Neutral
MrBeast,"Protect The Yacht, Keep It!",Most successful ❤,Positive
MrBeast,"Protect The Yacht, Keep It!",fpe,Neutral
MrBeast,"Protect The Yacht, Keep It!",아,Neutral
MrBeast,"Protect The Yacht, Keep It!",Agradeça a deus amen amen amen❤️🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,Positive
MrBeast,"Protect The Yacht, Keep It!","<a href=""https://www.youtube.com/watch?v=F6PqxbvOCUI&amp;t=441"">7:21</a> relatable",Neutral
MrBeast,"Protect The Yacht, Keep It!",nis😂,Neutral
MrBeast,"Protect The Yacht, Keep It!",😮 تو,Neutral
MrBeast,"Protect The Yacht, Keep It!",El diablo,Neutral
MrBeast,"Protect The Yacht, Keep It!",😳,Neutral
MrBeast,"Protect The Yacht, Keep It!",Mwen fyè de video&#39;w yo 🎉,Neutral
MrBeast,"Protect The Yacht, Keep It!",Pablo cantas mal,Neutral
MrBeast,"Protect The Yacht, Keep It!",Pablo dúchate 😊,Negative
MrBeast,"Protect The Yacht, Keep It!",Yo lo protejo a puño limpio,Neutral
MrBeast,"Protect The Yacht, Keep It!",Iio,Neutral
MrBeast,"Protect The Yacht, Keep It!",Wow yang terakhir paling keren bom nya,Neutral
MrBeast,"Protect The Yacht, Keep It!",Semaunya akan hancur dengan api😂,Neutral
MrBeast,"Protect The Yacht, Keep It!","Permainan yang seru <a href=""https://www.youtube.com/watch?v=F6PqxbvOCUI&amp;t=65"">1:05</a> <a href=""https://www.youtube.com/watch?v=F6PqxbvOCUI&amp;t=65"">1:05</a>",Neutral
MrBeast,"Protect The Yacht, Keep It!",I want to play ❤.,Positive
MrBeast,"Protect The Yacht, Keep It!",I Love You MBeast😊💖,Positive
MrBeast,"Protect The Yacht, Keep It!",Крис просто мылашка когда смейться ну видео прикольно 😊,Neutral
